ms,bs,cs,fs,max_logLs,min_logLs,mean_logLs,median_logLs,std_logLs,transit_multiplicities_all
-1.4,0.9,158489319.2461111,0.7000000000000001,-48947.54379346402,-50097.23334205714,-49595.47849393879,-49762.61811295655,442.84102001108386,"[[845, 374, 216, 145, 65, 18], [863, 358, 201, 133, 55, 6], [888, 319, 211, 134, 75, 12], [891, 311, 205, 154, 83, 12], [853, 347, 236, 118, 61, 23], [885, 325, 245, 150, 84, 22], [840, 331, 242, 145, 63, 14], [846, 362, 200, 153, 63, 11], [839, 375, 201, 181, 65, 13]]"
-1.4,0.9,158489319.2461111,0.8,-46446.65541414492,-47598.14496273804,-47094.17900350858,-47259.929733637444,442.28770317920646,"[[845, 374, 216, 145, 65, 18], [863, 358, 201, 133, 55, 6], [888, 319, 211, 134, 75, 12], [891, 311, 205, 154, 83, 12], [853, 347, 236, 118, 61, 23], [885, 325, 245, 150, 84, 22], [840, 331, 242, 145, 63, 14], [846, 362, 200, 153, 63, 11], [839, 375, 201, 181, 65, 13]]"
-1.4,0.9,158489319.2461111,0.9,-44260.24597512259,-45413.53552371573,-44907.35845337515,-45071.72029461514,441.7496424750291,"[[845, 374, 216, 145, 65, 18], [863, 358, 201, 133, 55, 6], [888, 319, 211, 134, 75, 12], [891, 311, 205, 154, 83, 12], [853, 347, 236, 118, 61, 23], [885, 325, 245, 150, 84, 22], [840, 331, 242, 145, 63, 14], [846, 362, 200, 153, 63, 11], [839, 375, 201, 181, 65, 13]]"
-1.4,0.9,158489319.2461111,1.0,-42321.90183795148,-43476.99138654459,-42968.60320509291,-43131.57615744398,441.22689371147464,"[[845, 374, 216, 145, 65, 18], [863, 358, 201, 133, 55, 6], [888, 319, 211, 134, 75, 12], [891, 311, 205, 154, 83, 12], [853, 347, 236, 118, 61, 23], [885, 325, 245, 150, 84, 22], [840, 331, 242, 145, 63, 14], [846, 362, 200, 153, 63, 11], [839, 375, 201, 181, 65, 13]]"
-1.4,0.9,251188643.1509582,0.0,-175926.1089132842,-175926.1089132842,-175926.1089132842,-175926.1089132842,0.0,"[[922, 208, 138, 74, 48, 3], [968, 257, 131, 73, 42, 14], [946, 243, 95, 67, 32, 7], [946, 252, 105, 68, 26, 7], [927, 215, 114, 68, 40, 8], [1008, 232, 123, 79, 27, 11], [1004, 217, 121, 82, 46, 7], [948, 240, 111, 71, 39, 9], [946, 240, 107, 77, 42, 6]]"
-1.4,0.9,251188643.1509582,0.1,-84484.09441409008,-86246.27112584002,-85504.10278810516,-85714.52997557959,586.5937337248278,"[[922, 208, 138, 74, 48, 3], [968, 257, 131, 73, 42, 14], [946, 243, 95, 67, 32, 7], [946, 252, 105, 68, 26, 7], [927, 215, 114, 68, 40, 8], [1008, 232, 123, 79, 27, 11], [1004, 217, 121, 82, 46, 7], [948, 240, 111, 71, 39, 9], [946, 240, 107, 77, 42, 6]]"
-1.4,0.9,251188643.1509582,0.2,-70790.63836548853,-72544.11507723847,-71805.28007283695,-72013.47392697804,582.9571582943713,"[[922, 208, 138, 74, 48, 3], [968, 257, 131, 73, 42, 14], [946, 243, 95, 67, 32, 7], [946, 252, 105, 68, 26, 7], [927, 215, 114, 68, 40, 8], [1008, 232, 123, 79, 27, 11], [1004, 217, 121, 82, 46, 7], [948, 240, 111, 71, 39, 9], [946, 240, 107, 77, 42, 6]]"
-1.4,0.9,251188643.1509582,0.30000000000000004,-62841.90562167659,-64586.68233342656,-63851.18066235833,-64057.1411831661,579.3263516373213,"[[922, 208, 138, 74, 48, 3], [968, 257, 131, 73, 42, 14], [946, 243, 95, 67, 32, 7], [946, 252, 105, 68, 26, 7], [927, 215, 114, 68, 40, 8], [1008, 232, 123, 79, 27, 11], [1004, 217, 121, 82, 46, 7], [948, 240, 111, 71, 39, 9], [946, 240, 107, 77, 42, 6]]"
-1.4,0.9,251188643.1509582,0.4,-57245.182316886974,-58981.25902863694,-58249.090690902056,-58452.81787837648,575.7014229003528,"[[922, 208, 138, 74, 48, 3], [968, 257, 131, 73, 42, 14], [946, 243, 95, 67, 32, 7], [946, 252, 105, 68, 26, 7], [927, 215, 114, 68, 40, 8], [1008, 232, 123, 79, 27, 11], [1004, 217, 121, 82, 46, 7], [948, 240, 111, 71, 39, 9], [946, 240, 107, 77, 42, 6]]"
-1.4,0.9,251188643.1509582,0.5,-52937.22874069353,-54664.605452443495,-53935.770448041934,-54137.264302183044,572.0824838175979,"[[922, 208, 138, 74, 48, 3], [968, 257, 131, 73, 42, 14], [946, 243, 95, 67, 32, 7], [946, 252, 105, 68, 26, 7], [927, 215, 114, 68, 40, 8], [1008, 232, 123, 79, 27, 11], [1004, 217, 121, 82, 46, 7], [948, 240, 111, 71, 39, 9], [946, 240, 107, 77, 42, 6]]"
-1.4,0.9,251188643.1509582,0.6000000000000001,-49444.449573075035,-51163.126284825004,-50437.624613756794,-50636.88513456456,568.4696487814169,"[[922, 208, 138, 74, 48, 3], [968, 257, 131, 73, 42, 14], [946, 243, 95, 67, 32, 7], [946, 252, 105, 68, 26, 7], [927, 215, 114, 68, 40, 8], [1008, 232, 123, 79, 27, 11], [1004, 217, 121, 82, 46, 7], [948, 240, 111, 71, 39, 9], [946, 240, 107, 77, 42, 6]]"
-1.4,0.9,251188643.1509582,0.7000000000000001,-46514.21464760453,-48224.191359354496,-47502.02302161961,-47699.050209094035,564.8630349153214,"[[922, 208, 138, 74, 48, 3], [968, 257, 131, 73, 42, 14], [946, 243, 95, 67, 32, 7], [946, 252, 105, 68, 26, 7], [927, 215, 114, 68, 40, 8], [1008, 232, 123, 79, 27, 11], [1004, 217, 121, 82, 46, 7], [948, 240, 111, 71, 39, 9], [946, 240, 107, 77, 42, 6]]"
-1.4,0.9,251188643.1509582,0.8,-43995.726268285434,-45697.00298003541,-44978.16797563384,-45172.96182977494,561.2627621490441,"[[922, 208, 138, 74, 48, 3], [968, 257, 131, 73, 42, 14], [946, 243, 95, 67, 32, 7], [946, 252, 105, 68, 26, 7], [927, 215, 114, 68, 40, 8], [1008, 232, 123, 79, 27, 11], [1004, 217, 121, 82, 46, 7], [948, 240, 111, 71, 39, 9], [946, 240, 107, 77, 42, 6]]"
-1.4,0.9,251188643.1509582,0.9,-41791.71682926314,-43484.293541013074,-42768.791869944864,-42961.2470184279,557.6689532956897,"[[922, 208, 138, 74, 48, 3], [968, 257, 131, 73, 42, 14], [946, 243, 95, 67, 32, 7], [946, 252, 105, 68, 26, 7], [927, 215, 114, 68, 40, 8], [1008, 232, 123, 79, 27, 11], [1004, 217, 121, 82, 46, 7], [948, 240, 111, 71, 39, 9], [946, 240, 107, 77, 42, 6]]"
-1.4,0.9,251188643.1509582,1.0,-39835.77269209198,-41519.649403841955,-40807.481066107066,-40996.30288125678,554.0817341313546,"[[922, 208, 138, 74, 48, 3], [968, 257, 131, 73, 42, 14], [946, 243, 95, 67, 32, 7], [946, 252, 105, 68, 26, 7], [927, 215, 114, 68, 40, 8], [1008, 232, 123, 79, 27, 11], [1004, 217, 121, 82, 46, 7], [948, 240, 111, 71, 39, 9], [946, 240, 107, 77, 42, 6]]"
-1.4,0.9,398107170.5534969,0.0,-175926.1089132842,-175926.1089132842,-175926.1089132842,-175926.1089132842,0.0,"[[995, 102, 22, 12, 3, 2], [1004, 117, 15, 11, 5], [993, 129, 20, 8, 3, 1], [991, 136, 16, 14, 5, 3], [1040, 112, 13, 13, 2, 2], [1059, 126, 16, 14, 3, 2], [978, 128, 13, 12, 3], [988, 110, 23, 12, 3], [952, 124, 18, 16, 8]]"
-1.4,0.9,398107170.5534969,0.1,-83781.1010596022,-85851.08516277395,-84918.4129136858,-85034.99016505449,577.3081552567292,"[[995, 102, 22, 12, 3, 2], [1004, 117, 15, 11, 5], [993, 129, 20, 8, 3, 1], [991, 136, 16, 14, 5, 3], [1040, 112, 13, 13, 2, 2], [1059, 126, 16, 14, 3, 2], [978, 128, 13, 12, 3], [988, 110, 23, 12, 3], [952, 124, 18, 16, 8]]"
-1.4,0.9,398107170.5534969,0.2,-70061.64501100066,-72122.12226135295,-71192.78715272006,-71307.13411645293,574.7676858772276,"[[995, 102, 22, 12, 3, 2], [1004, 117, 15, 11, 5], [993, 129, 20, 8, 3, 1], [991, 136, 16, 14, 5, 3], [1040, 112, 13, 13, 2, 2], [1059, 126, 16, 14, 3, 2], [978, 128, 13, 12, 3], [988, 110, 23, 12, 3], [952, 124, 18, 16, 8]]"
-1.4,0.9,398107170.5534969,0.30000000000000004,-62086.912267188694,-64137.594982649156,-63211.756837845045,-63324.00137264099,572.1449327057832,"[[995, 102, 22, 12, 3, 2], [1004, 117, 15, 11, 5], [993, 129, 20, 8, 3, 1], [991, 136, 16, 14, 5, 3], [1040, 112, 13, 13, 2, 2], [1059, 126, 16, 14, 3, 2], [978, 128, 13, 12, 3], [988, 110, 23, 12, 3], [952, 124, 18, 16, 8]]"
-1.4,0.9,398107170.5534969,0.4,-56464.18896239911,-58504.95935993197,-57582.68361397654,-57692.87806785139,569.4894227539316,"[[995, 102, 22, 12, 3, 2], [1004, 117, 15, 11, 5], [993, 129, 20, 8, 3, 1], [991, 136, 16, 14, 5, 3], [1040, 112, 13, 13, 2, 2], [1059, 126, 16, 14, 3, 2], [978, 128, 13, 12, 3], [988, 110, 23, 12, 3], [952, 124, 18, 16, 8]]"
-1.4,0.9,398107170.5534969,0.5,-52130.23538620565,-54161.02892728984,-53242.351434916985,-53352.18645198096,566.8167045502396,"[[995, 102, 22, 12, 3, 2], [1004, 117, 15, 11, 5], [993, 129, 20, 8, 3, 1], [991, 136, 16, 14, 5, 3], [1040, 112, 13, 13, 2, 2], [1059, 126, 16, 14, 3, 2], [978, 128, 13, 12, 3], [988, 110, 23, 12, 3], [952, 124, 18, 16, 8]]"
-1.4,0.9,398107170.5534969,0.6000000000000001,-48611.45621858715,-50632.23208122815,-49717.17552132375,-49826.80728436249,564.1337210522807,"[[995, 102, 22, 12, 3, 2], [1004, 117, 15, 11, 5], [993, 129, 20, 8, 3, 1], [991, 136, 16, 14, 5, 3], [1040, 112, 13, 13, 2, 2], [1059, 126, 16, 14, 3, 2], [978, 128, 13, 12, 3], [988, 110, 23, 12, 3], [952, 124, 18, 16, 8]]"
-1.4,0.9,398107170.5534969,0.7000000000000001,-45655.221293116636,-47665.95130643744,-46754.53132948871,-46863.97235889198,561.4441891697267,"[[995, 102, 22, 12, 3, 2], [1004, 117, 15, 11, 5], [993, 129, 20, 8, 3, 1], [991, 136, 16, 14, 5, 3], [1040, 112, 13, 13, 2, 2], [1059, 126, 16, 14, 3, 2], [978, 128, 13, 12, 3], [988, 110, 23, 12, 3], [952, 124, 18, 16, 8]]"
-1.4,0.9,398107170.5534969,0.8,-43110.732913797554,-45111.396458511,-44203.62451967745,-44312.883979572856,558.750338761792,"[[995, 102, 22, 12, 3, 2], [1004, 117, 15, 11, 5], [993, 129, 20, 8, 3, 1], [991, 136, 16, 14, 5, 3], [1040, 112, 13, 13, 2, 2], [1059, 126, 16, 14, 3, 2], [978, 128, 13, 12, 3], [988, 110, 23, 12, 3], [952, 124, 18, 16, 8]]"
-1.4,0.9,398107170.5534969,0.9,-40880.723474775245,-42871.30480252431,-41967.189650893204,-42076.27454055056,556.0536179541998,"[[995, 102, 22, 12, 3, 2], [1004, 117, 15, 11, 5], [993, 129, 20, 8, 3, 1], [991, 136, 16, 14, 5, 3], [1040, 112, 13, 13, 2, 2], [1059, 126, 16, 14, 3, 2], [978, 128, 13, 12, 3], [988, 110, 23, 12, 3], [952, 124, 18, 16, 8]]"
-1.4,0.9,398107170.5534969,1.0,-38898.77933760408,-40879.266025868856,-39978.81456284014,-40087.73040337943,553.3550243617333,"[[995, 102, 22, 12, 3, 2], [1004, 117, 15, 11, 5], [993, 129, 20, 8, 3, 1], [991, 136, 16, 14, 5, 3], [1040, 112, 13, 13, 2, 2], [1059, 126, 16, 14, 3, 2], [978, 128, 13, 12, 3], [988, 110, 23, 12, 3], [952, 124, 18, 16, 8]]"
-1.4,0.9,630957344.4801943,0.0,-175743.1075033013,-175915.50431038145,-175830.00030079216,-175895.5170958858,77.94739710312324,"[[1059, 89, 1], [961, 78], [967, 90], [1016, 91, 1], [1045, 97, 1], [1036, 86, 1], [977, 80], [1005, 90], [1000, 101, 1, 1]]"
-1.4,0.9,630957344.4801943,0.1,-83962.43322461194,-85622.20508539843,-84836.51643314451,-84767.56138253641,544.6882975551085,"[[1059, 89, 1], [961, 78], [967, 90], [1016, 91, 1], [1045, 97, 1], [1036, 86, 1], [977, 80], [1005, 90], [1000, 101, 1, 1]]"
-1.4,0.9,630957344.4801943,0.2,-70250.43326680217,-71934.55563379718,-71134.11472629778,-71051.46142472661,553.4607097053234,"[[1059, 89, 1], [961, 78], [967, 90], [1016, 91, 1], [1045, 97, 1], [1036, 86, 1], [977, 80], [1005, 90], [1000, 101, 1, 1]]"
-1.4,0.9,630957344.4801943,0.30000000000000004,-62277.11529026048,-63970.916377769034,-63164.25778317353,-63074.04344818495,557.2477845073763,"[[1059, 89, 1], [961, 78], [967, 90], [1016, 91, 1], [1045, 97, 1], [1036, 86, 1], [977, 80], [1005, 90], [1000, 101, 1, 1]]"
-1.4,0.9,630957344.4801943,0.4,-56653.333308992376,-58350.80618219594,-57541.424130562154,-57458.45598468839,558.9497018902761,"[[1059, 89, 1], [961, 78], [967, 90], [1016, 91, 1], [1045, 97, 1], [1036, 86, 1], [977, 80], [1005, 90], [1000, 101, 1, 1]]"
-1.4,0.9,630957344.4801943,0.5,-52316.96574737652,-54014.81894169712,-53204.62807581879,-53128.068744189564,559.4939066445774,"[[1059, 89, 1], [961, 78], [967, 90], [1016, 91, 1], [1045, 97, 1], [1036, 86, 1], [977, 80], [1005, 90], [1000, 101, 1, 1]]"
-1.4,0.9,630957344.4801943,0.6000000000000001,-48794.91533245069,-50491.066926167805,-49681.27829854903,-49609.91672866024,559.2988138174378,"[[1059, 89, 1], [961, 78], [967, 90], [1016, 91, 1], [1045, 97, 1], [1036, 86, 1], [977, 80], [1005, 90], [1000, 101, 1, 1]]"
-1.4,0.9,630957344.4801943,0.7000000000000001,-45834.81757125655,-47527.83084964484,-46719.280196302294,-46652.280652137284,558.5897388738174,"[[1059, 89, 1], [961, 78], [967, 90], [1016, 91, 1], [1045, 97, 1], [1036, 86, 1], [977, 80], [1005, 90], [1000, 101, 1, 1]]"
-1.4,0.9,630957344.4801943,0.8,-43286.03335118259,-44974.85673059472,-44168.155757048764,-44104.906533087145,557.502192787559,"[[1059, 89, 1], [961, 78], [967, 90], [1016, 91, 1], [1045, 97, 1], [1036, 86, 1], [977, 80], [1005, 90], [1000, 101, 1, 1]]"
-1.4,0.9,630957344.4801943,0.9,-41051.397355909045,-42735.22767013967,-41930.843577647,-41870.87747263212,556.1241336838207,"[[1059, 89, 1], [961, 78], [967, 90], [1016, 91, 1], [1045, 97, 1], [1036, 86, 1], [977, 80], [1005, 90], [1000, 101, 1, 1]]"
-1.4,0.9,630957344.4801943,1.0,-39064.5657895667,-40742.76949009589,-39941.070813416496,-39884.01929258833,554.515943490105,"[[1059, 89, 1], [961, 78], [967, 90], [1016, 91, 1], [1045, 97, 1], [1036, 86, 1], [977, 80], [1005, 90], [1000, 101, 1, 1]]"
-1.4,0.9,1000000000.0,0.0,[],[],[],[],[],[]
-1.4,0.9,1000000000.0,0.1,[],[],[],[],[],[]
-1.4,0.9,1000000000.0,0.2,[],[],[],[],[],[]
-1.4,0.9,1000000000.0,0.30000000000000004,[],[],[],[],[],[]
-1.4,0.9,1000000000.0,0.4,[],[],[],[],[],[]
-1.4,0.9,1000000000.0,0.5,[],[],[],[],[],[]
-1.4,0.9,1000000000.0,0.6000000000000001,[],[],[],[],[],[]
-1.4,0.9,1000000000.0,0.7000000000000001,[],[],[],[],[],[]
-1.4,0.9,1000000000.0,0.8,[],[],[],[],[],[]
-1.4,0.9,1000000000.0,0.9,[],[],[],[],[],[]
-1.4,0.9,1000000000.0,1.0,[],[],[],[],[],[]
-1.4,0.9,1584893192.4611108,0.0,[],[],[],[],[],[]
-1.4,0.9,1584893192.4611108,0.1,[],[],[],[],[],[]
-1.4,0.9,1584893192.4611108,0.2,[],[],[],[],[],[]
-1.4,0.9,1584893192.4611108,0.30000000000000004,[],[],[],[],[],[]
-1.4,0.9,1584893192.4611108,0.4,[],[],[],[],[],[]
-1.4,0.9,1584893192.4611108,0.5,[],[],[],[],[],[]
-1.4,0.9,1584893192.4611108,0.6000000000000001,[],[],[],[],[],[]
-1.4,0.9,1584893192.4611108,0.7000000000000001,[],[],[],[],[],[]
-1.4,0.9,1584893192.4611108,0.8,[],[],[],[],[],[]
-1.4,0.9,1584893192.4611108,0.9,[],[],[],[],[],[]
-1.4,0.9,1584893192.4611108,1.0,[],[],[],[],[],[]
-1.4,0.9,2511886431.509582,0.0,[],[],[],[],[],[]
-1.4,0.9,2511886431.509582,0.1,[],[],[],[],[],[]
-1.4,0.9,2511886431.509582,0.2,[],[],[],[],[],[]
-1.4,0.9,2511886431.509582,0.30000000000000004,[],[],[],[],[],[]
-1.4,0.9,2511886431.509582,0.4,[],[],[],[],[],[]
-1.4,0.9,2511886431.509582,0.5,[],[],[],[],[],[]
-1.4,0.9,2511886431.509582,0.6000000000000001,[],[],[],[],[],[]
-1.4,0.9,2511886431.509582,0.7000000000000001,[],[],[],[],[],[]
-1.4,0.9,2511886431.509582,0.8,[],[],[],[],[],[]
-1.4,0.9,2511886431.509582,0.9,[],[],[],[],[],[]
-1.4,0.9,2511886431.509582,1.0,[],[],[],[],[],[]
-1.4,0.9,3981071705.5349693,0.0,[],[],[],[],[],[]
-1.4,0.9,3981071705.5349693,0.1,[],[],[],[],[],[]
-1.4,0.9,3981071705.5349693,0.2,[],[],[],[],[],[]
-1.4,0.9,3981071705.5349693,0.30000000000000004,[],[],[],[],[],[]
-1.4,0.9,3981071705.5349693,0.4,[],[],[],[],[],[]
-1.4,0.9,3981071705.5349693,0.5,[],[],[],[],[],[]
-1.4,0.9,3981071705.5349693,0.6000000000000001,[],[],[],[],[],[]
-1.4,0.9,3981071705.5349693,0.7000000000000001,[],[],[],[],[],[]
-1.4,0.9,3981071705.5349693,0.8,[],[],[],[],[],[]
-1.4,0.9,3981071705.5349693,0.9,[],[],[],[],[],[]
-1.4,0.9,3981071705.5349693,1.0,[],[],[],[],[],[]
-1.4,0.9,6309573444.801943,0.0,[],[],[],[],[],[]
-1.4,0.9,6309573444.801943,0.1,[],[],[],[],[],[]
-1.4,0.9,6309573444.801943,0.2,[],[],[],[],[],[]
-1.4,0.9,6309573444.801943,0.30000000000000004,[],[],[],[],[],[]
-1.4,0.9,6309573444.801943,0.4,[],[],[],[],[],[]
-1.4,0.9,6309573444.801943,0.5,[],[],[],[],[],[]
-1.4,0.9,6309573444.801943,0.6000000000000001,[],[],[],[],[],[]
-1.4,0.9,6309573444.801943,0.7000000000000001,[],[],[],[],[],[]
-1.4,0.9,6309573444.801943,0.8,[],[],[],[],[],[]
-1.4,0.9,6309573444.801943,0.9,[],[],[],[],[],[]
-1.4,0.9,6309573444.801943,1.0,[],[],[],[],[],[]
-1.4,0.9,10000000000.0,0.0,[],[],[],[],[],[]
-1.4,0.9,10000000000.0,0.1,[],[],[],[],[],[]
-1.4,0.9,10000000000.0,0.2,[],[],[],[],[],[]
-1.4,0.9,10000000000.0,0.30000000000000004,[],[],[],[],[],[]
-1.4,0.9,10000000000.0,0.4,[],[],[],[],[],[]
-1.4,0.9,10000000000.0,0.5,[],[],[],[],[],[]
-1.4,0.9,10000000000.0,0.6000000000000001,[],[],[],[],[],[]
-1.4,0.9,10000000000.0,0.7000000000000001,[],[],[],[],[],[]
-1.4,0.9,10000000000.0,0.8,[],[],[],[],[],[]
-1.4,0.9,10000000000.0,0.9,[],[],[],[],[],[]
-1.4,0.9,10000000000.0,1.0,[],[],[],[],[],[]
-1.4,1.0,100000000.0,0.0,-175926.1089132842,-175926.1089132842,-175926.1089132842,-175926.1089132842,0.0,"[[694, 446, 348, 223, 105, 24], [757, 432, 365, 243, 114, 17], [738, 493, 351, 231, 99, 26], [770, 508, 352, 229, 102, 30], [749, 485, 331, 225, 118, 31], [687, 505, 352, 231, 109, 29], [713, 486, 343, 213, 123, 26], [710, 437, 369, 239, 118, 31], [780, 440, 307, 205, 127, 29]]"
-1.4,1.0,100000000.0,0.1,-89336.8880509749,-91793.7202521237,-90554.490559017,-90395.7702466807,844.5256594712969,"[[694, 446, 348, 223, 105, 24], [757, 432, 365, 243, 114, 17], [738, 493, 351, 231, 99, 26], [770, 508, 352, 229, 102, 30], [749, 485, 331, 225, 118, 31], [687, 505, 352, 231, 109, 29], [713, 486, 343, 213, 123, 26], [710, 437, 369, 239, 118, 31], [780, 440, 307, 205, 127, 29]]"
-1.4,1.0,100000000.0,0.2,-75684.23200237338,-78143.56420352214,-76904.64562152655,-76748.11419807914,842.4250690714566,"[[694, 446, 348, 223, 105, 24], [757, 432, 365, 243, 114, 17], [738, 493, 351, 231, 99, 26], [770, 508, 352, 229, 102, 30], [749, 485, 331, 225, 118, 31], [687, 505, 352, 231, 109, 29], [713, 486, 343, 213, 123, 26], [710, 437, 369, 239, 118, 31], [780, 440, 307, 205, 127, 29]]"
-1.4,1.0,100000000.0,0.30000000000000004,-67776.29925856143,-70238.13145971025,-68999.52398882572,-68845.18145426718,840.3372615424516,"[[694, 446, 348, 223, 105, 24], [757, 432, 365, 243, 114, 17], [738, 493, 351, 231, 99, 26], [770, 508, 352, 229, 102, 30], [749, 485, 331, 225, 118, 31], [687, 505, 352, 231, 109, 29], [713, 486, 343, 213, 123, 26], [710, 437, 369, 239, 118, 31], [780, 440, 307, 205, 127, 29]]"
-1.4,1.0,100000000.0,0.4,-62220.37595377181,-64684.70815492061,-63446.411795147214,-63294.25814947758,838.2623323967546,"[[694, 446, 348, 223, 105, 24], [757, 432, 365, 243, 114, 17], [738, 493, 351, 231, 99, 26], [770, 508, 352, 229, 102, 30], [749, 485, 331, 225, 118, 31], [687, 505, 352, 231, 109, 29], [713, 486, 343, 213, 123, 26], [710, 437, 369, 239, 118, 31], [780, 440, 307, 205, 127, 29]]"
-1.4,1.0,100000000.0,0.5,-57953.22237757837,-60420.05457872716,-59182.06933006488,-59032.10457328414,836.2003775027866,"[[694, 446, 348, 223, 105, 24], [757, 432, 365, 243, 114, 17], [738, 493, 351, 231, 99, 26], [770, 508, 352, 229, 102, 30], [749, 485, 331, 225, 118, 31], [687, 505, 352, 231, 109, 29], [713, 486, 343, 213, 123, 26], [710, 437, 369, 239, 118, 31], [780, 440, 307, 205, 127, 29]]"
-1.4,1.0,100000000.0,0.6000000000000001,-54501.24320995989,-56970.57541110867,-55732.90127355751,-55585.125405665654,834.1514930744485,"[[694, 446, 348, 223, 105, 24], [757, 432, 365, 243, 114, 17], [738, 493, 351, 231, 99, 26], [770, 508, 352, 229, 102, 30], [749, 485, 331, 225, 118, 31], [687, 505, 352, 231, 109, 29], [713, 486, 343, 213, 123, 26], [710, 437, 369, 239, 118, 31], [780, 440, 307, 205, 127, 29]]"
-1.4,1.0,100000000.0,0.7000000000000001,-51611.80828448936,-54083.64048563815,-52846.27745919809,-52700.690480195146,832.1157756603678,"[[694, 446, 348, 223, 105, 24], [757, 432, 365, 243, 114, 17], [738, 493, 351, 231, 99, 26], [770, 508, 352, 229, 102, 30], [749, 485, 331, 225, 118, 31], [687, 505, 352, 231, 109, 29], [713, 486, 343, 213, 123, 26], [710, 437, 369, 239, 118, 31], [780, 440, 307, 205, 127, 29]]"
-1.4,1.0,100000000.0,0.8,-49134.11990517026,-51608.45210631907,-50371.40019099012,-50228.00210087604,830.0933221327152,"[[694, 446, 348, 223, 105, 24], [757, 432, 365, 243, 114, 17], [738, 493, 351, 231, 99, 26], [770, 508, 352, 229, 102, 30], [749, 485, 331, 225, 118, 31], [687, 505, 352, 231, 109, 29], [713, 486, 343, 213, 123, 26], [710, 437, 369, 239, 118, 31], [780, 440, 307, 205, 127, 29]]"
-1.4,1.0,100000000.0,0.9,-46970.91046614796,-49447.74266729674,-48211.001863078905,-48069.79266185371,828.084229675817,"[[694, 446, 348, 223, 105, 24], [757, 432, 365, 243, 114, 17], [738, 493, 351, 231, 99, 26], [770, 508, 352, 229, 102, 30], [749, 485, 331, 225, 118, 31], [687, 505, 352, 231, 109, 29], [713, 486, 343, 213, 123, 26], [710, 437, 369, 239, 118, 31], [780, 440, 307, 205, 127, 29]]"
-1.4,1.0,100000000.0,1.0,-45055.76632897682,-47535.09853012561,-46298.66883701888,-46159.64852468259,826.0885957742162,"[[694, 446, 348, 223, 105, 24], [757, 432, 365, 243, 114, 17], [738, 493, 351, 231, 99, 26], [770, 508, 352, 229, 102, 30], [749, 485, 331, 225, 118, 31], [687, 505, 352, 231, 109, 29], [713, 486, 343, 213, 123, 26], [710, 437, 369, 239, 118, 31], [780, 440, 307, 205, 127, 29]]"
-1.4,1.0,158489319.2461111,0.0,-175926.1089132842,-175926.1089132842,-175926.1089132842,-175926.1089132842,0.0,"[[829, 358, 238, 187, 78, 14], [840, 361, 263, 168, 90, 23], [853, 330, 256, 163, 74, 17], [790, 384, 260, 154, 67, 14], [840, 395, 269, 168, 94, 20], [825, 355, 229, 159, 68, 22], [814, 364, 268, 144, 78, 11], [820, 370, 235, 169, 74, 16], [846, 385, 265, 162, 75, 15]]"
-1.4,1.0,158489319.2461111,0.1,-87646.18585457215,-89115.59558260905,-88198.46611034889,-88190.14204202396,427.80925818709676,"[[829, 358, 238, 187, 78, 14], [840, 361, 263, 168, 90, 23], [853, 330, 256, 163, 74, 17], [790, 384, 260, 154, 67, 14], [840, 395, 269, 168, 94, 20], [825, 355, 229, 159, 68, 22], [814, 364, 268, 144, 78, 11], [820, 370, 235, 169, 74, 16], [846, 385, 265, 162, 75, 15]]"
-1.4,1.0,158489319.2461111,0.2,-73974.0298059706,-75441.03953400749,-74527.74339508067,-74519.08599342241,425.32401125457966,"[[829, 358, 238, 187, 78, 14], [840, 361, 263, 168, 90, 23], [853, 330, 256, 163, 74, 17], [790, 384, 260, 154, 67, 14], [840, 395, 269, 168, 94, 20], [825, 355, 229, 159, 68, 22], [814, 364, 268, 144, 78, 11], [820, 370, 235, 169, 74, 16], [846, 385, 265, 162, 75, 15]]"
-1.4,1.0,158489319.2461111,0.30000000000000004,-66046.59706215865,-67511.20679019553,-66601.74398460209,-66592.75324961045,422.862857907455,"[[829, 358, 238, 187, 78, 14], [840, 361, 263, 168, 90, 23], [853, 330, 256, 163, 74, 17], [790, 384, 260, 154, 67, 14], [840, 395, 269, 168, 94, 20], [825, 355, 229, 159, 68, 22], [814, 364, 268, 144, 78, 11], [820, 370, 235, 169, 74, 16], [846, 385, 265, 162, 75, 15]]"
